"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2021.MMP00011,2021.MMP00011,Mediterranean,"Sun, 01/03/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Body washed on Plage La Madrague, Ain El Turk, Oran, Algeria","El Bilad","35.7694288, -0.7996491","Western Mediterranean",https://archive.vn/B8ioK,Uncategorized,1
2021.MMP00012,2021.MMP00012,Mediterranean,"Mon, 01/04/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Body washed on Plage Sassel, El Amria, Aïn Témouchent, Algeria","El Bilad","35.4913096, -1.2197178","Western Mediterranean",https://archive.vn/B8ioK,Uncategorized,1
2021.MMP00013,2021.MMP00013,"Central America","Mon, 01/04/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Rio Bravo, Acuña, Coahuila, Mexico",Zócalo,"29.32804465, -100.9316879","US-Mexico border crossing","https://archive.vn/ACH8L, https://archive.vn/Xqyba","Central America",1
2021.MMP00014,2021.MMP00014,"South America","Mon, 01/04/2021 - 12:00",2021,January,2,5,7,9,2,,2,Drowning,"Off Pinorroa Bay, Acandí, Chocó, Colombia","Associated Press, Infobae, TeleAntoquia","8.629444874, -77.33744874","Darien Gap","https://archive.vn/ApPSi, https://archive.vn/90svE, https://archive.vn/ecR1w",Uncategorized,3
2021.MMP00016,2021.MMP00016,"Northern Africa","Tue, 01/05/2021 - 12:00",2021,January,4,,4,43,,4,,"Harsh environmental conditions / lack of adequate shelter, food, water","On board of a boat that arrived to El Cabezo beach, Tenerife, Canary Islands, Spain - Presumably embarked from Senegal 7 days before","EFE, El País, El día","28.2892937, -16.3786997","Western Africa / Atlantic route to the Canary Islands","https://archive.vn/ZMcGo, https://archive.vn/7EwqR, https://archive.vn/oOzb0",Uncategorized,3
2021.MMP00017,2021.MMP00017,"South America","Tue, 01/05/2021 - 12:00",2021,January,1,,1,,1,,,"Sickness / lack of access to adequate healthcare","Bus station in Cartagena, Bolivar, Colombia","RCN Radio","10.4302113, -75.5445593",,https://archive.vn/LC0Vj,"South America",1
2021.MMP00018,2021.MMP00018,"Western Asia","Tue, 01/05/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Evros/Meriç river, Ipsala district, Turkey","Gendarmerie General Command Turkey via IOM Turkey","40.94315389, 26.34585211","Turkey-Europe land route",,"Western Asia",5
2021.MMP00019,2021.MMP00019,"Western Asia","Wed, 01/06/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Evros/Meriç river, Ipsala district, Turkey","Gendarmerie General Command Turkey via IOM Turkey","40.94447125, 26.35986622","Turkey-Europe land route",,"Western Asia",5
2021.MMP00020,2021.MMP00020,Mediterranean,"Wed, 01/06/2021 - 12:00",2021,January,2,,2,20,,,2,"Mixed or unknown","Bodies found on board by Kariat Arkmane, Nador, Morocco","Nador City","35.1099953, -2.7307058","Western Mediterranean",https://archive.vn/N46f3,Uncategorized,1
2021.MMP00021,2021.MMP00021,"South America","Wed, 01/06/2021 - 12:00",2021,January,1,,1,,,1,,"Mixed or unknown","South of Tulcan, Carchi, Ecuador","TVC, La Nación TV","0.8150687, -77.7165925",,"https://archive.vn/BKfRg, https://bit.ly/3ntCdqZ, https://archive.vn/I07s1","South America",3
2021.MMP00022,2021.MMP00022,"Western Asia","Wed, 01/06/2021 - 12:00",2021,January,,1,1,,,1,,Drowning,"Evros/Meriç River near Saçlimuselim Village, Uzunköprü District, Turkey, near border with Greece","IOM Turkey","41.42192977, 26.6253197","Turkey-Europe land route",,"Western Asia",4
2021.MMP00023,2021.MMP00023,"Northern Africa","Thu, 01/07/2021 - 12:00",2021,January,1,,1,29,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","On board of a boat which disembarked at Arguineguín Port, Gran Canaria, Canary Islands, Spain","EFE, CEAR","27.75958328, -15.68554581","Western Africa / Atlantic route to the Canary Islands","https://archive.ph/FxiBs, https://archive.vn/XzgRB",Uncategorized,4
2021.MMP00024,2021.MMP00024,"Western Asia","Thu, 01/07/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Evros/Meriç river, Ipsala distrcit, Turkey","Gendarmerie General Command Turkey via IOM Turkey","40.94382293, 26.35849293","Turkey-Europe land route",,"Western Asia",5
2021.MMP00026,2021.MMP00026,Mediterranean,"Thu, 01/07/2021 - 12:00",2021,January,2,8,10,21,1,,1,Drowning,"Near Cap de l'Eau, Ras Kebdana, Morocco. Boat presumed to depart from Ras Kebdana on route to Chafarinas Islands","Association Marocaine des Droits Humains - Section Nador","35.14673478, -2.427162152","Western Mediterranean","https://archive.vn/qDOcC, https://archive.vn/A4qjy",Uncategorized,4
2021.MMP00030,2021.MMP00030,"Central America","Fri, 01/08/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Rio Bravo, Piedras Negras, Coahuila, Mexico","La Rancherita del Aire","28.713166, -100.5093583","US-Mexico border crossing","https://archive.vn/hZhk6, https://archive.vn/5aB8q","Central America",1
2021.MMP00031,2021.MMP00031,Mediterranean,"Fri, 01/08/2021 - 12:00",2021,January,2,,2,,1,,1,"Harsh environmental conditions / lack of adequate shelter, food, water","On board of a boat rescued off of Nador, Morocco","Europa Press, Maghreb Arabe Presse","35.17297089, -2.906640912","Western Mediterranean","https://archive.vn/X8ST0, https://archive.vn/X8ST0",Uncategorized,3
2021.MMP00032,2021.MMP00032,"North America","Fri, 01/08/2021 - 12:00",2021,January,1,,1,,1,,,Drowning,"Rio Bravo at Del Rio, Val Verde County, Texas, USA","US Border Patrol","29.33161137, -100.9372101","US-Mexico border crossing",https://archive.vn/DrmB6,"Northern America",5
2021.MMP00033,2021.MMP00033,"North America","Fri, 01/08/2021 - 12:00",2021,January,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Picosa Creek Ranch, Eagle Pass, Maverick County, Texas, USA","Maverick County Sheriff's Department","28.697183, -100.3980824","US-Mexico border crossing",https://archive.vn/S1KQj,"Northern America",5
2021.MMP00035,2021.MMP00035,"Central America","Sat, 01/09/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Colonia Zaragoza, Piedras Negras, Coahuila, Mexico",Zócalo,"28.7117767, -100.5134411","US-Mexico border crossing",https://archive.vn/4HYn2,"Central America",1
2021.MMP00036,2021.MMP00036,Mediterranean,"Sun, 01/10/2021 - 12:00",2021,January,3,,3,,,,,Drowning,"Remains found by Marine Guard on the coast of Chebba, Mahdia, Tunisia","Jawhara FM, Tunis Scope","35.22517618, 11.15120828","Central Mediterranean","https://archive.vn/9rcZd, https://archive.vn/Ildza",Uncategorized,3
2021.MMP00037,2021.MMP00037,"Northern Africa","Sun, 01/10/2021 - 12:00",2021,January,1,,1,88,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","On board of a boat that arrived at Tenerife, Canary Islands, Spain",EFE,"27.8821317, -16.61265091","Western Africa / Atlantic route to the Canary Islands",https://archive.vn/FNQ5u,Uncategorized,1
2021.MMP00038,2021.MMP00038,Mediterranean,"Sun, 01/10/2021 - 12:00",2021,January,1,,1,10,,1,,Drowning,"Remains washed ashore at Playa del Chorrillo, Ceuta, Spain","El Periódico, La información, El Faro de Ceuta","35.8859977, -5.3212788","Western Mediterranean","https://archive.vn/F9Lyb, https://archive.vn/s2ng9, https://archive.vn/8Q6B7",Uncategorized,3
2021.MMP00039,2021.MMP00039,Mediterranean,"Sun, 01/10/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Remains washed ashore at Belyounech, Morocco. He was attempting to cross from Ceuta to Morocco","El Foro de Ceuta, Press Tetouan, Mobachir","35.9097178, -5.4004997","Western Mediterranean","https://archive.vn/CLNoM, https://archive.vn/bVmU6, https://archive.vn/txTMm",Uncategorized,3
2021.MMP00040,2021.MMP00040,Mediterranean,"Mon, 01/11/2021 - 12:00",2021,January,1,,1,50,,,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Navy retreived the body during a boat rescue 45KM off the coast of Mahdia, Tunisia. Boat sailed to Europe on night of 6 Jan from Sidi Mansour, Sfax, Tunisia","Tunisia Defense Ministry, IOM Tunisia","35.56733278, 11.81751055","Central Mediterranean",https://archive.vn/EZ5sL,Uncategorized,5
2021.MMP00043,2021.MMP00043,"Western Asia","Tue, 01/12/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Evros/Meriç river, Serem Village, Meriç District, Turkey","IOM Turkey","41.32424903, 26.4951148","Turkey-Europe land route",,"Western Asia",4
2021.MMP00044,2021.MMP00044,Mediterranean,"Tue, 01/12/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Remains recovered off of Sirena de Punta Almina, Ceuta, Spain","El Faro de Ceuta, El Foro de Ceuta","35.8996913, -5.2794323","Western Mediterranean","https://archive.vn/MlLeQ, https://archive.vn/4Stja",Uncategorized,3
2021.MMP00045,2021.MMP00045,"Western Asia","Thu, 01/14/2021 - 12:00",2021,January,1,,1,21,,,,"Vehicle accident / death linked to hazardous transport","Edirne - Istanbul Highway, Turkey",Sabah,"41.66195052, 26.70196999",,https://archive.vn/ns0LK,"Western Asia",1
2021.MMP00046,2021.MMP00046,"Western Asia","Thu, 01/14/2021 - 12:00",2021,January,1,,1,,,1,,Violence,"At the Syria-Turkey border close to Harim, Idlib, Syria","Syrian Observatory for Human Rights","36.22571459, 36.50369628","Syria to Turkey",https://archive.vn/MICrE,"Western Asia",4
2021.MMP00047,2021.MMP00047,Europe,"Sat, 01/16/2021 - 12:00",2021,January,1,,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Forest in Evros Region, Greece","Mülteci Medyası","41.63564055, 26.4825442","Turkey-Europe land route",https://archive.vn/bG0zL,"Southern Europe",4
2021.MMP00048,2021.MMP00048,"Northern Africa","Sat, 01/16/2021 - 12:00",2021,January,,1,1,34,,1,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Boat rescued 160 miles south of Gran Canaria, Canary Islands, Spain, remains left at sea - presumed to have departed on 12.01","Infobae, 20 minutos, EFE","26.87387748, -17.29929642","Western Africa / Atlantic route to the Canary Islands","https://archive.vn/Pn1ua, https://archive.vn/99DuI, https://archive.vn/FnWTk",Uncategorized,3
2021.MMP00049,2021.MMP00049,Mediterranean,"Mon, 01/18/2021 - 12:00",2021,January,3,,3,9,1,2,,Drowning,"Off the coast of Mojacar, Almeria, Spain","EFE, Diario de Almeria, Canal Sur","37.10608588, -1.75887675","Western Mediterranean","https://archive.vn/sxbJx, https://archive.vn/kl8UI",Uncategorized,3
2021.MMP00050,2021.MMP00050,"South America","Mon, 01/18/2021 - 12:00",2021,January,4,,4,,3,1,,"Vehicle accident / death linked to hazardous transport","Municipality of Oruro, 1km from the border town Pisinga, Cercado Province, Bolivia","Reporte Confidencial","-17.8792941, -67.1556008",,https://archive.ph/DALNS,"South America",1
2021.MMP00051,2021.MMP00051,Mediterranean,"Tue, 01/19/2021 - 12:00",2021,January,1,,1,27,,1,,Drowning,"Unspecified location off the coast of Lesbos, Greece","IOM Greece","38.93846832, 26.17608376","Eastern Mediterranean",,Uncategorized,4
2021.MMP00052,2021.MMP00052,Mediterranean,"Tue, 01/19/2021 - 12:00",2021,January,,43,43,10,,43,,Drowning,"Unspecified location off the coast of Libya - departure from Zawya on the morning of 19.01","IOM Libya","32.97355156, 12.74816917","Central Mediterranean",https://archive.vn/nUQzO,Uncategorized,4
2021.MMP00053,2021.MMP00053,"North America","Tue, 01/19/2021 - 12:00",2021,January,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","In a ranch located west of the city of Falfurrias, Brooks County, Texas, USA",Breitbart,"27.2269872, -98.1441714","US-Mexico border crossing",https://archive.vn/NnAaA,"Northern America",1
2021.MMP00054,2021.MMP00054,"Northern Africa","Wed, 01/20/2021 - 12:00",2021,January,2,,2,50,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","El Hierro, Canary Islands, Spain - both were passengers of a boat that arrived at La Restinga port in the early morning","EFE, 20 minutos","27.63856693, -18.07442612","Western Africa / Atlantic route to the Canary Islands","https://archive.vn/aPb13, https://archive.vn/Hw3vj, https://archive.vn/t4e0y, https://archive.ph/Da0YO",Uncategorized,3
2021.MMP00055,2021.MMP00055,"Northern Africa","Wed, 01/20/2021 - 12:00",2021,January,1,,1,138,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","On board of a boat that was rescued off the coast of Gran Canaria, Canary Islands, Spain - survivors disembarked at Arguineguín, Gran Canaria, Spain","EFE, Canarias 7","27.41492993, -15.48831078","Western Africa / Atlantic route to the Canary Islands","https://archive.vn/Q0pX8, https://archive.vn/qayy2",Uncategorized,3
2021.MMP00056,2021.MMP00056,"Northern Africa","Wed, 01/20/2021 - 12:00",2021,January,2,10,12,14,,,,Drowning,"Bodies retreived off the coast of Taourta, Oued Ed-Dahab Province, Dakhla, Western Sahara after boat with 26 POB presumably sailing from La Sarga, Dakhla capsized.","Al Youm 24, Andalus Press, Dakhla News, Rassd Dakhla","23.73083158, -15.96033042","Western Africa / Atlantic route to the Canary Islands","https://archive.vn/0om4n, https://archive.vn/vYWtx, https://archive.vn/N0UJG, https://archive.vn/dXvf1",Uncategorized,3
2021.MMP00058,2021.MMP0005863,"Central America","Fri, 01/22/2021 - 12:00",2021,January,1,,1,,,,,Violence,"Remains found at Santa Anita, Camargo municipality, Tamaulipas, Mexico","Reuters, BBC, Animal Político, Institituto Nacional de Migración México, Ministerio de Relaciones Exteriores Guatemala, Milenio,","26.06148611, -98.79338179","US-Mexico border crossing","https://archive.vn/TmZ2Q, https://archive.vn/2rJPL, https://archive.vn/QNYQQ, https://archive.vn/3mKPE, https://archive.vn/65QsA, https://archive.vn/YLJHI","Central America",3
2021.MMP00058,2021.MMP0005864,"Central America","Fri, 01/22/2021 - 12:00",2021,January,2,,2,,,,,Violence,"Remains found at Santa Anita, Camargo municipality, Tamaulipas, Mexico","Fiscalía General de Justicia del Estado de Tamaulipas","26.06148611, -98.79338179","US-Mexico border crossing","https://archive.vn/spLlb, https://archive.vn/81D8v","Central America",5
2021.MMP00058,2021.MMP0005865,"Central America","Fri, 01/22/2021 - 12:00",2021,January,16,,16,,3,9,1,Violence,"Remains found at Santa Anita, Camargo municipality, Tamaulipas, Mexico","Fiscalía General de Justicia del Estado de Tamaulipas","26.06148611, -98.79338179","US-Mexico border crossing","https://archive.vn/spLlb, https://archive.vn/81D8v, https://archive.vn/tIC5E","Central America",5
2021.MMP00062,2021.MMP00062,Mediterranean,"Sun, 01/24/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Body washed next to a Kayak on Ain Brahim beach, Sidi Lakhdar, Mostaganem, Algeria","El Bilad","37.2141382, 0.39183721","Western Mediterranean",https://archive.vn/pwqkN,Uncategorized,1
2021.MMP00063,2021.MMP0006367,Mediterranean,"Sun, 01/24/2021 - 12:00",2021,January,,2,2,,,2,,Drowning,"Unspecified location off the coast of Libya - disembarked at Tripoli","IOM Libya","33.03608223, 13.17554545","Central Mediterranean",https://archive.vn/2HhvM,Uncategorized,4
2021.MMP00063,2021.MMP0006368,Mediterranean,"Sun, 01/24/2021 - 12:00",2021,January,,2,2,,,2,,Drowning,"Unspecified location off the coast of Libya - disembarked at Tripoli","IOM Libya","33.03608223, 13.17554545","Central Mediterranean",https://archive.vn/2HhvM,Uncategorized,4
2021.MMP00063,2021.MMP0006369,Mediterranean,"Sun, 01/24/2021 - 12:00",2021,January,,1,1,,,1,,Drowning,"Unspecified location off the coast of Libya - disembarked at Tripoli","IOM Libya","33.03608223, 13.17554545","Central Mediterranean",https://archive.vn/2HhvM,Uncategorized,4
2021.MMP00063,2021.MMP0006370,Mediterranean,"Sun, 01/24/2021 - 12:00",2021,January,,2,2,,2,,,Drowning,"Unspecified location off the coast of Libya - disembarked at Tripoli","IOM Libya","33.03608223, 13.17554545","Central Mediterranean",https://archive.vn/2HhvM,Uncategorized,4
2021.MMP00063,2021.MMP0006371,Mediterranean,"Sun, 01/24/2021 - 12:00",2021,January,1,7,8,82,3,5,1,Drowning,"Unspecified location off the coast of Libya - disembarked at Tripoli","IOM Libya","33.03608223, 13.17554545","Central Mediterranean",https://archive.vn/2HhvM,Uncategorized,4
2021.MMP00063,2021.MMP0006372,Mediterranean,"Sun, 01/24/2021 - 12:00",2021,January,,2,2,,,2,1,Drowning,"Unspecified location off the coast of Libya - disembarked at Tripoli","IOM Libya","33.03608223, 13.17554545","Central Mediterranean",https://archive.vn/2HhvM,Uncategorized,4
2021.MMP00069,2021.MMP00069,"South America","Sun, 01/24/2021 - 12:00",2021,January,1,,1,,1,,,Violence,"Barranquilla General Hospital, Cl. 33 #33-09, Barranquilla, Atlántico Colombia.","Reporte Confidencial","10.9731583, -74.7804278",,https://archive.ph/o2pl9,"South America",1
2021.MMP00070,2021.MMP00070,"Central America","Sun, 01/24/2021 - 12:00",2021,January,1,,1,,,1,,"Mixed or unknown","Apaseo El Alto, El Mineral Community, Guanajuato, Mexico","FB El Hijo-Nieto del Llanero Solitito.","20.4602715, -100.6224706",,https://archive.ph/NyphB,"Central America",1
2021.MMP00071,2021.MMP00071,"South America","Mon, 01/25/2021 - 12:00",2021,January,1,,1,4,,1,,Violence,"El Paso National Route, Cesar Department, Colombia","Radio Nacional de Colombia","9.635836971, -73.78683013",,https://archive.ph/XLAJt,"South America",1
2021.MMP00072,2021.MMP00072,"Central America","Tue, 01/26/2021 - 12:00",2021,January,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","Nava municipality, Coahuila, Mexico","La Prensa de Coahuila, La Rancherita del Aire","28.4242507, -100.7646846","US-Mexico border crossing","https://archive.ph/vzXXE, https://archive.vn/0G5QB","Central America",3
2021.MMP00073,2021.MMP00073,Mediterranean,"Tue, 01/26/2021 - 12:00",2021,January,2,,2,,,2,,Drowning,"Remains washed on the rocky shores of Terga, Aïn Témouchent, Algeria","En Nahar Online, Radio Algerie","35.42653878, -1.248246587","Western Mediterranean","https://archive.vn/VWgTf, https://archive.vn/g6ebt",Uncategorized,3
2021.MMP00074,2021.MMP00074,Mediterranean,"Tue, 01/26/2021 - 12:00",2021,January,2,,2,,,,,Drowning,"Remains washed ashore at Zuwara, Libya","IOM Libya","32.9234588, 12.0775411","Central Mediterranean",,Uncategorized,4
2021.MMP00075,2021.MMP00075,Mediterranean,"Tue, 01/26/2021 - 12:00",2021,January,,1,1,1,,1,,Drowning,"Unspecified location off the coast of Fnideq, Morocco","Tanja News, Menara","35.8432765, -5.3610346","Western Mediterranean","https://archive.vn/Uezvl, https://archive.vn/YPdx7, https://archive.vn/B086u",Uncategorized,3
2021.MMP00079,2021.MMP00079,"South America","Wed, 01/27/2021 - 12:00",2021,January,10,,10,22,,,,"Vehicle accident / death linked to hazardous transport","San Antonio-Capacho highway, Bolivar municipality, Venezuela","Deutsche Welle, Diario La Nacion, Las Noticias de Cojedes","6.174750949, -67.07825961",,"https://archive.vn/UmOw4, https://archive.vn/FbVbo, https://archive.vn/nHb5T","South America",3
2021.MMP00080,2021.MMP00080,Mediterranean,"Wed, 01/27/2021 - 12:00",2021,January,1,,1,1,,1,,Drowning,"Remains recovered off Playa de la Potabilizadora, Ceuta, Spain.","Tanjaoui, Press Tetouan, Chamal Post, Rue 20","35.89656931, -5.300574116","Western Mediterranean","https://archive.vn/k0xWV, https://archive.vn/NTfKL, https://archive.vn/yoTPd, https://archive.vn/a9CvB, https://archive.vn/TN3fB",Uncategorized,3
2021.MMP00082,2021.MMP00082,Mediterranean,"Fri, 01/29/2021 - 12:00",2021,January,2,,2,,,,,Drowning,"Remains washed ashore at Azzawyia Al-Harsha, Libya","IOM Libya","32.7868817, 12.6934048","Central Mediterranean",https://archive.vn/7AYCh,Uncategorized,4
2021.MMP00083,2021.MMP00083,Mediterranean,"Fri, 01/29/2021 - 12:00",2021,January,4,,4,,,,,Drowning,"Remains washed ashore at Qarapoli, Libya","IOM Libya","32.79307166, 13.7144354","Central Mediterranean",,Uncategorized,4
2021.MMP00084,2021.MMP00084,"Western Asia","Fri, 01/29/2021 - 12:00",2021,January,1,,1,,,1,,Drowning,"Evros/Meriç river, Edirne - Lalapaşa District, Turkey","Gendarmerie General Command Turkey via IOM Turkey","41.88057683, 26.57182178","Turkey-Europe land route",,"Western Asia",5
2021.MMP00085,2021.MMP00085,"North America","Fri, 01/29/2021 - 12:00",2021,January,1,,1,,,1,,Violence,"Approximately one mile away from the Hidalgo Port of Entry,  Hidalgo County, Texas, USA","US Border Patrol, Cubanos por el mundo","26.1087466, -98.2652505","US-Mexico border crossing","https://archive.vn/CCBfc, https://archive.vn/EYSRQ","Northern America",5
2021.MMP00086,2021.MMP00086,"North America","Fri, 01/29/2021 - 12:00",2021,January,1,,1,16,,,,Drowning,"In a drainage cannal in San Ysidro, San Diego County, California, USA","Mexican Consulate in San Diego","32.54143422, -117.0448118","US-Mexico border crossing",https://archive.vn/709Ux,"Northern America",5
2021.MMP00087,2021.MMP00087,"Western Asia","Sat, 01/30/2021 - 12:00",2021,January,2,,2,,,2,,"Harsh environmental conditions / lack of adequate shelter, food, water","In forest close to Yeşilce Village of Demirköy District, Kirklareli, Turkey","Edirne Medya News","41.8770148, 27.763265","Turkey-Europe land route",https://archive.vn/VE5Lg,"Western Asia",1
2021.MMP00088,2021.MMP00088,Europe,"Fri, 01/29/2021 - 12:00",2021,January,1,,1,10,,,,"Vehicle accident / death linked to hazardous transport","In Voio, Kozani, Greece","Huffington Post","40.3197723, 21.4275888",,https://archive.vn/2hN4W,"Southern Europe",1
2021.MMP00089,2021.MMP00089,Mediterranean,"Sun, 01/31/2021 - 12:00",2021,January,1,,1,,,,,Drowning,"Remains washed on Plage Kef Fatma, Skikda, Algeria","Akher Saa, Ennahar Online","36.9436603, 7.2022727","Central Mediterranean","https://archive.vn/xqX9e, https://archive.vn/D785n",Uncategorized,3
2021.MMP00090,2021.MMP00090,"Central America","Mon, 02/01/2021 - 12:00",2021,February,1,,1,,,1,,Violence,"Colonia Santa Teresa, Celaya, Guanajuato, Mexico","Periódico Correo","20.5087233, -100.8300976",,https://archive.vn/WI1j6,"Central America",1
2021.MMP00091,2021.MMP00091,"South America","Mon, 02/01/2021 - 12:00",2021,February,1,,1,,,1,,Violence,"Eduardo Santos Neighborhood, Mártires Locality, Bogota, Colombia","Alerta Tolima","4.5971147, -74.0864237",,https://archive.ph/4vzR0,"South America",1
2021.MMP00092,2021.MMP00092,"Central America","Tue, 02/02/2021 - 12:00",2021,February,2,,2,,,2,,Drowning,"Rio Bravo, Ejido El Refugio, Matamoros, Tamaulipas, Mexico","Hoy Tamaulipas","25.84591716, -97.37103277","US-Mexico border crossing",https://archive.vn/VDt27,"Central America",1
2021.MMP00093,2021.MMP0009393,"South America","Tue, 02/02/2021 - 12:00",2021,February,1,,1,28,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","In the Atacama desert, near Colchane, Tamarugal Province, Tarapacá Region, Chile","24 Horas, BBC, DW, El Tiempo","-19.2761393, -68.6388049",,"https://archive.ph/pNhKt, https://archive.vn/69pek, https://archive.vn/7U6DL, https://archive.vn/Gh0gI","South America",3
2021.MMP00093,2021.MMP0009394,"South America","Tue, 02/02/2021 - 12:00",2021,February,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","In the Atacama desert, near Colchane, Tamarugal Province, Tarapacá Region, Chile","25 Horas, BBC, DW, El Tiempo","-19.2761393, -68.6388049",,"https://archive.ph/pNhKt, https://archive.vn/69pek, https://archive.vn/7U6DL, https://archive.vn/Gh0gI","South America",3
2021.MMP00095,2021.MMP00095,"Central America","Wed, 02/03/2021 - 12:00",2021,February,1,,1,24,,,,Violence,"Huimanguillo, Tabasco, Mexico","Movimiento Migrante Mesoamericano, El Financiero","17.8307439, -93.3897441",,"https://archive.vn/n54qc, https://archive.vn/g6apH","Central America",4
