"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2020.MMP00390,2020.MMP00390,Mediterranean,"Sun, 06/21/2020 - 12:00",2020,June,3,3,6,4,,3,,Drowning,"Off the coast of Oran, Algeria",Djazairess,"35.73051694, -0.64042506","Western Mediterranean",https://archive.ph/spO0g,Uncategorized,3
2020.MMP00391,2020.MMP00391,"North America","Sun, 06/21/2020 - 12:00",2020,June,1,,1,,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Close to Las Palomas Ranch, Maverick County, Texas, USA","Super Channel 12","28.7410473, -100.3497895","US-Mexico border crossing",https://archive.ph/7eFHn,"Northern America",1
2020.MMP00392,2020.MMP00392,"South America","Mon, 06/22/2020 - 12:00",2020,June,1,,1,,,1,,Violence,"""Trocha La Carbonera"", Boconó, Cucuta, Colombia","La Opinion","7.8943852, -72.4635379",,https://archive.ph/3v63g,"South America",1
2020.MMP00393,2020.MMP00393,"North America","Mon, 06/22/2020 - 12:00",2020,June,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Close to Laredo, Webb County, Texas, USA","NTR Zacatecas","27.38679511, -99.45213562","US-Mexico border crossing",https://archive.ph/lfGn4,"Northern America",1
2020.MMP00394,2020.MMP00394,"North America","Mon, 06/22/2020 - 12:00",2020,June,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.774333, -111.892067","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00395,2020.MMP00395,"North America","Tue, 06/23/2020 - 12:00",2020,June,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.0694, -112.1516","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00396,2020.MMP00396,Europe,"Tue, 06/23/2020 - 12:00",2020,June,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","In a hospital in Tuzla, Bosnia and Herzegovina","IOM Bosnia and Herzegovina","44.5366041, 18.6924196","Western Balkans",https://archive.vn/jwhde,"Southern Europe",2
2020.MMP00397,2020.MMP00397,"North America","Tue, 06/23/2020 - 12:00",2020,June,1,,1,,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","El Centro Regional Medical Center, Imperial County, California, USA","Imperial County Coroner's Office","32.78023684, -115.5686388","US-Mexico border crossing",,"Northern America",5
2020.MMP00398,2020.MMP00398,"North America","Tue, 06/23/2020 - 12:00",2020,June,1,,1,,,1,,"Mixed or unknown","Private ranch in Starr County, Texas, USA","US Border Patrol","26.6215167, -98.7481167","US-Mexico border crossing",https://archive.vn/thgPB,"Northern America",5
2020.MMP00399,2020.MMP00399,"South-eastern Asia","Wed, 06/24/2020 - 12:00",2020,June,12,,12,99,1,,,"Mixed or unknown","Unspecified location in the Andaman Sea, near Lhokseumawe, Indonesia","IOM Indonesia, UNCHR","5.98721186, 97.22371966",,"https://archive.vn/D0HqL, https://archive.vn/8BtPj",Uncategorized,4
2020.MMP00400,2020.MMP00400,"Central America","Wed, 06/24/2020 - 12:00",2020,June,2,,2,,,2,1,Drowning,"Guerrero, Coahuila, Mexico","Turquesa News, Bi Noticias, Instituto Nacional de Migración (Grupos Beta)","28.31807527, -100.3347774","US-Mexico border crossing","https://archive.ph/PNAvm, https://archive.vn/yMvMO","Central America",5
2020.MMP00401,2020.MMP00401,"Central America","Wed, 06/24/2020 - 12:00",2020,June,1,,1,,,1,,Drowning,"Piedras Negras, Coahuila, Mexico","Zócalo, Instituto Nacional de Migración (Grupos Beta)","28.70949314, -100.5184723","US-Mexico border crossing",https://archive.ph/HuEuU,"Central America",5
2020.MMP00402,2020.MMP00402,"Central America","Wed, 06/24/2020 - 12:00",2020,June,1,,1,,,1,,Drowning,"Rio Bravo, Reynosa, Tamaulipas, Mexico","Noticias Telemundo, Cubanos por el mundo, asere","26.08318902, -98.26236119","US-Mexico border crossing","https://archive.ph/Sspc3, https://archive.vn/NA0Ch, https://archive.vn/GqRk3","Central America",3
2020.MMP00403,2020.MMP00403,"Middle Africa","Thu, 06/25/2020 - 12:00",2020,June,6,,6,60,,6,,"Harsh environmental conditions / lack of adequate shelter, food, water","In Tokouro, about 100 km north of the town of Ounianga, West Ennedi Province, Chad - shortly after deportation from Libya",UNHCR,"20.09499867, 20.51521436","Sahara Desert crossing",,"Middle Africa",4
2020.MMP00404,2020.MMP00404,"North America","Thu, 06/25/2020 - 12:00",2020,June,3,,3,3,1,2,,"Vehicle accident / death linked to hazardous transport","On West Paisano Drive, El Paso, Texas, USA","El Paso Times, Fox","31.76131223, -106.4541227","US-Mexico border crossing","https://archive.vn/jdIYC, https://archive.vn/Ovzjq, https://archive.vn/UvJK2","Northern America",3
2020.MMP00405,2020.MMP00405,"Eastern Africa","Thu, 06/25/2020 - 12:00",2020,June,4,,4,,,,2,Drowning,"Off the coast of Charifou, Mayotte","Mayotte Hebdo","-13.01927019, 45.14696001","Comoros to Mayotte","https://archive.vn/D2RVm, https://archive.vn/6DV54","Eastern Africa",3
2020.MMP00406,2020.MMP00406,"Central America","Fri, 06/26/2020 - 12:00",2020,June,1,,1,,,,1,"Sickness / lack of access to adequate healthcare","Los Planes, Gualaca, Chiriqui Province, Panama","Efecto Cocuyo","8.6400373, -82.213501",,https://archive.ph/vG1Zz,"Central America",1
2020.MMP00384,2020.MMP00384,Mediterranean,"Fri, 06/19/2020 - 12:00",2020,June,1,,1,,,,,Drowning,"Body spotted floating at sea by NGO vessel Mare Jonio in position 34º25N 012º22E",Mediterranea,"34.4166667, 12.3666667","Central Mediterranean",https://archive.ph/bs28h,Uncategorized,4
2020.MMP00408,2020.MMP00408,"Western Asia","Sat, 06/27/2020 - 12:00",2020,June,1,,1,41,,,,"Vehicle accident / death linked to hazardous transport","Near the Yumaklı neighborhood of Muradiye district, Van, Turkey","Daily Sabah, ILHA","39.00302314, 43.75322234","Iran to Turkey","https://bit.ly/387EjXA, https://bit.ly/2Vs0PoY","Western Asia",3
2020.MMP00409,2020.MMP00409,"North America","Sat, 06/27/2020 - 12:00",2020,June,1,,1,,,1,,Drowning,"All-American Canal in Winterhaven, Imperial County, California, USA","Adelante Valle, Imperial County Coroner's Office","32.75287789, -114.6992596","US-Mexico border crossing",https://archive.ph/UfNJv,"Northern America",5
2020.MMP00410,2020.MMP00410405,"Western Asia","Sun, 06/28/2020 - 12:00",2020,June,21,,21,1,,1,1,Drowning,"Van Lake near Altınsaç, Gevaş district, Turkey","Turkish Defense Department, Turkish Ministry of the Interior via IOM Turkey, Haber Turk, ANF News, ODA TV, The Record","38.51877482, 42.942283","Iran to Turkey","https://archive.ph/h726f, https://archive.ph/t8oRR, https://archive.ph/3eMBZ, https://archive.ph/pP9d5, https://archive.ph/48DCa, https://archive.vn/oMGyf, https://archive.vn/uIcm8","Western Asia",4
2020.MMP00410,2020.MMP00410406,"Western Asia","Sun, 06/28/2020 - 12:00",2020,June,1,,1,,,1,,Drowning,"Van Lake near Altınsaç, Gevaş district, Turkey","IOM Turkey, family inquiry","38.51877482, 42.942283","Iran to Turkey",,"Western Asia",5
2020.MMP00410,2020.MMP00410407,"Western Asia","Sun, 06/28/2020 - 12:00",2020,June,6,,6,,,3,,Drowning,"Van Lake near Altınsaç, Gevaş district, Turkey","The Express Tribune","38.51877482, 42.942283","Iran to Turkey",https://archive.vn/vsuV7#selection-783.0-783.50,"Western Asia",1
2020.MMP00410,2020.MMP00410408,"Western Asia","Sun, 06/28/2020 - 12:00",2020,June,33,,33,,,,,Drowning,"Van Lake near Altınsaç, Gevaş district, Turkey","BBC via Twitter, Baztab News","38.51877482, 42.942283","Iran to Turkey","https://archive.vn/cxM7Y, https://archive.ph/4JKc4, https://archive.vn/uGZ87","Western Asia",1
2020.MMP00410,2020.MMP00410409,"Western Asia","Sun, 06/28/2020 - 12:00",2020,June,,1,1,,,,1,Drowning,"Van Lake near Altınsaç, Gevaş district, Turkey",BBC,"38.51877482, 42.942283","Iran to Turkey",https://archive.vn/DLyHu,"Western Asia",1
2020.MMP00415,2020.MMP00415,Mediterranean,"Mon, 06/29/2020 - 12:00",2020,June,1,3,4,35,1,,1,Drowning,"Off the coast of Ayvalik, Turkey","Turkish Coast Guard","39.28319524, 26.52804986","Eastern Mediterranean","https://archive.ph/0g7n7, https://archive.ph/brFro",Uncategorized,5
2020.MMP00416,2020.MMP00416,"North America","Mon, 06/29/2020 - 12:00",2020,June,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.77615, -111.947733","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00389,2020.MMP00389,Mediterranean,"Sat, 06/20/2020 - 12:00",2020,June,5,,5,19,,,,Drowning,"Off the coast of Janzour, Tripoli, Libya","IOM LIBYA","32.84861888, 13.01012797","Central Mediterranean",,Uncategorized,4
2020.MMP00418,2020.MMP00418,"North America","Mon, 06/29/2020 - 12:00",2020,June,1,,1,,,1,,"Mixed or unknown","Cabeza Preita National Refuge, USA (see GPS coordinates for exact location)","Yuma County Medical Examiner","32.4208, -113.3313","US-Mexico border crossing",,"Northern America",5
2020.MMP00407,2020.MMP00407,Mediterranean,"Sat, 06/27/2020 - 12:00",2020,June,,8,8,94,,8,,Drowning,"Swept overboard at unspecified location off the coast of Khums, Libya","IOM Libya","32.93958701, 14.55491672","Central Mediterranean",,Uncategorized,4
2020.MMP00420,2020.MMP00420,"Western Asia","Tue, 06/30/2020 - 12:00",2020,June,2,,2,,1,1,,Drowning,"Evros/Meriç River, Doyran Village, Adıyaman Province, Turkey","Gendarmerie General Command Turkey via IOM Turkey","41.1941492, 26.31929805","Turkey-Europe land route",,"Western Asia",5
2020.MMP00421,2020.MMP00421,Europe,"Thu, 07/02/2020 - 12:00",2020,July,1,,1,,,1,,Violence,"Kulen Vakuf, Bosnia near border with Croatia","IOM Bosnia and Herzegovina, Fena News, Jutarnji, Klix","44.56280552, 16.03335474","Western Balkans","https://archive.ph/pgULu, https://archive.ph/gsEkR, https://archive.ph/44wfq, https://archive.ph/uHQEM","Southern Europe",4
2020.MMP00422,2020.MMP00422,"North America","Fri, 07/03/2020 - 12:00",2020,July,1,,1,,,1,,Drowning,"Canal in Yuma County, Arizona, USA (see GPS coordinates for exact location)","Yuma County Medical Examiner","32.34016, -114.4686826","US-Mexico border crossing",,"Northern America",5
2020.MMP00423,2020.MMP00423,"South America","Sat, 07/04/2020 - 12:00",2020,July,1,,1,,1,,,"Sickness / lack of access to adequate healthcare","Batuco Camp, Chacabuco Province, Santiago, Chile","El Desconcierto","-33.2063437, -70.8300567",,https://archive.ph/tRQWb,"South America",1
2020.MMP00424,2020.MMP00424,"Eastern Africa","Sat, 07/04/2020 - 12:00",2020,July,2,,2,,,,,Violence,"Near Mahama Refugee Camp, Rwanda, near border of Tanzania","UNHCR, Chimp Report, Crooze FM","-2.31147758, 30.84954612",,"https://archive.ph/VBQck, https://archive.vn/JwS1p, https://archive.vn/dL4lw","Eastern Africa",4
2020.MMP00425,2020.MMP00425,"North America","Sat, 07/04/2020 - 12:00",2020,July,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Near Roma, Webb County, Texas, USA","US Border Patrol","26.4088523, -99.0156554","US-Mexico border crossing",https://archive.vn/DLpSJ,"Northern America",5
2020.MMP00426,2020.MMP00426,"North America","Sun, 07/05/2020 - 12:00",2020,July,2,,2,1,,2,,"Harsh environmental conditions / lack of adequate shelter, food, water","South of Wellton, Yuma County, Arizona, USA","US Border Patrol","32.6728256, -114.1468821","US-Mexico border crossing",https://archive.vn/VC8R9,"Northern America",5
2020.MMP00427,2020.MMP00427,"North America","Sun, 07/05/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)","Yuma County Medical Examiner","32.27037, -114.00981","US-Mexico border crossing",,"Northern America",5
2020.MMP00428,2020.MMP00428,"North America","Sun, 07/05/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Cabeza Preita National Refuge, USA (see GPS coordinates for exact location)","Yuma County Medical Examiner","32.472066, -114.05183","US-Mexico border crossing",,"Northern America",5
2020.MMP00429,2020.MMP00429,"North America","Mon, 07/06/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Near U.S. Highway 59, east of Laredo, Webb County, Texas, USA","US Border Patrol","27.5282358, -99.4456705","US-Mexico border crossing",https://archive.ph/ipg1T,"Northern America",5
2020.MMP00430,2020.MMP00430,"South America","Tue, 07/07/2020 - 12:00",2020,July,1,,1,,1,,,Drowning,"Rio Guaitara, Ipiales, Nariño, Colombia","Radio Caracol, El Universo, El Norte","0.81313358, -77.66394352",,"https://archive.ph/s57Uy, https://archive.ph/AYrE1, https://archive.vn/FaHNN","South America",3
2020.MMP00431,2020.MMP00431,"North America","Tue, 07/07/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.3815, -109.716","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00432,2020.MMP00432,"South America","Tue, 07/07/2020 - 12:00",2020,July,1,,1,,,1,,Violence,"Padre Urtado Commune, Talagante Province, Santiago Metropolitan Region, Chile","La Izquierda Diario","-33.5695362, -70.8156717",,https://archive.ph/AmVOm,"South America",1
2020.MMP00433,2020.MMP00433,"North America","Wed, 07/08/2020 - 12:00",2020,July,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.36791, -111.37283","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00434,2020.MMP00434,"North America","Wed, 07/08/2020 - 12:00",2020,July,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.41009, -113.41009","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00435,2020.MMP00435,"North America","Wed, 07/08/2020 - 12:00",2020,July,1,,1,,1,,,"Accidental death","Border wall between Anapra, Mexico and Sunland Park, New Mexico, USA (west of El Paso, Texas).","El Paso Matters","31.78620953, -106.566342","US-Mexico border crossing","https://archive.ph/d6yYH, https://archive.vn/GU8rG","Northern America",1
2020.MMP00417,2020.MMP00417,Mediterranean,"Mon, 06/29/2020 - 12:00",2020,June,1,,1,,,,,"Mixed or unknown","Body spotted floating at sea by Sea-Watch's Seabird in position 34º15N 012º25E at 1333z",Sea-Watch,"34.25, 12.4166667","Central Mediterranean",https://archive.ph/WOqLr,Uncategorized,4
2020.MMP00437,2020.MMP00437,"North America","Thu, 07/09/2020 - 12:00",2020,July,1,,1,,,1,,Violence,"Calexico West port of entry, Imperial County, California, USA","US Border Patrol, Desert Sun, Expansion","32.66519192, -115.496521","US-Mexico border crossing","https://archive.vn/f6Hae, https://archive.ph/4OenU, https://archive.vn/e04hV","Northern America",5
2020.MMP00438,2020.MMP00438,"North America","Thu, 07/09/2020 - 12:00",2020,July,1,,1,,1,,,"Sickness / lack of access to adequate healthcare","Found near La Grulla, Starr County, Texas, USA - died in a South Texas hospital","US Border Patrol, KRGV","26.2695148, -98.6472456","US-Mexico border crossing","https://archive.ph/lj0dH, https://archive.ph/qwtul","Northern America",5
2020.MMP00419,2020.MMP00419,Mediterranean,"Tue, 06/30/2020 - 12:00",2020,June,1,,1,,,,,"Mixed or unknown","Body spotted floating at sea by Sea-Watch's Seabird in position 34º00N, 012º05E",Sea-Watch,"33.8521697, 11.39282227","Central Mediterranean",https://archive.vn/pckdC,Uncategorized,4
2020.MMP00440,2020.MMP00440,Europe,"Fri, 07/10/2020 - 12:00",2020,July,1,,1,2,,1,,Drowning,"At the port of Durrës, Albania","Shqiptarja, Exit","41.313922, 19.455799",,"https://archive.vn/BsSI0, https://archive.ph/rNGk9","Southern Europe",1
2020.MMP00441,2020.MMP00441,"North America","Fri, 07/10/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.362569, -110.97229","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00442,2020.MMP00442,"North America","Fri, 07/10/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Kino Springs Drive and East Sagebrush Road, Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner (PCOME)","31.36113, -110.81322","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00443,2020.MMP00443,"North America","Sat, 07/11/2020 - 12:00",2020,July,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.38197, -110.99484","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00444,2020.MMP00444,"Eastern Africa","Sat, 07/11/2020 - 12:00",2020,July,3,,3,,1,2,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Djiboutian desert around Ras-bir, Obock region, Republic of Djibouti","IOM Djibouti medical team and local authorities","11.825138, 42.590275",,,"Eastern Africa",5
2020.MMP00445,2020.MMP00445,"North America","Sun, 07/12/2020 - 12:00",2020,July,1,,1,,,1,,"Mixed or unknown","1650 East Old Vail Road , Pima County jurisdiction, Arizona, USA","Pima County Office of the Medical Examiner (PCOME)","32.075822, -110.949593","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00446,2020.MMP00446,Europe,"Sun, 07/12/2020 - 12:00",2020,July,1,,1,,,1,,"Mixed or unknown","Vrelo, Kumanovo, North Macedonia","IOM North Macedonia, Sloboden Pecat","42.1322895, 21.7256936","Western Balkans",https://archive.ph/9K6SK,"Southern Europe",1
2020.MMP00447,2020.MMP00447,"North America","Sun, 07/12/2020 - 12:00",2020,July,1,,1,,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","20000 block of S. Jett Road, Bexar County, Texas, USA","News 4 San Antonio, La Opinión, Telemundo","29.2223979, -98.5742691","US-Mexico border crossing","https://archive.vn/4ow2u, https://archive.ph/znEiW, https://archive.vn/APpEf","Northern America",3
2020.MMP00436,2020.MMP00436,Mediterranean,"Wed, 07/08/2020 - 12:00",2020,July,1,6,7,18,,,,Drowning,"Unspecified location off the coast of Libya - boat departed from Zuwara on 29 June 2020","IOM Libya","31.33705642, 17.49200288","Central Mediterranean",https://archive.vn/l72SI,Uncategorized,4
2020.MMP00439,2020.MMP00439,Mediterranean,"Fri, 07/10/2020 - 12:00",2020,July,2,,2,,,,,Drowning,"Recovered near Zarzis, Tunisia","Migrant Rescue Watch","33.50469395, 11.13278136","Central Mediterranean",https://archive.vn/3sQ0L,Uncategorized,1
2020.MMP00450,2020.MMP00450,"North America","Mon, 07/13/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.3656, -109.7131","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00451,2020.MMP00451,"North America","Mon, 07/13/2020 - 12:00",2020,July,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.95916, -112.15888","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00452,2020.MMP00452,"North America","Mon, 07/13/2020 - 12:00",2020,July,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.05787, -111.93245","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00448,2020.MMP00448448,Mediterranean,"Sun, 07/12/2020 - 12:00",2020,July,,4,4,1,,4,,Drowning,"Boat departed from Tunisia with the aim of reaching Italy, but drifted and capsized off the coast of northwestern Crete, Greece","Hellenic Coast Guard via IOM Greece","35.69644577, 23.52386871","Central Mediterranean",,Uncategorized,5
2020.MMP00454,2020.MMP00454,"Central America","Tue, 07/14/2020 - 12:00",2020,July,1,,1,,,1,,"Mixed or unknown","Found dead on top of a train in the industrial park Alianza Derramadero, Coahuila, Mexico","Vanguardia, El Siglo de Torreón","25.2391575, -101.1746655","US-Mexico border crossing","https://archive.ph/Mzuws, https://archive.vn/xDJPi","Central America",1
2020.MMP00455,2020.MMP00455,"Eastern Africa","Wed, 07/15/2020 - 12:00",2020,July,1,,1,,,,,Drowning,"Passe de Morne Rouge, off the coast of Mayotte, France","IOM Madagascar, Regional Maritime Information Fusion Centre","-12.82950852, 45.07148692","Comoros to Mayotte",,"Eastern Africa",5
2020.MMP00448,2020.MMP00448451,Mediterranean,"Sun, 07/12/2020 - 12:00",2020,July,,,0,,,,,Drowning,"Boat departed from Tunisia with the aim of reaching Italy, but drifted and capsized off the coast of northwestern Crete, Greece","Hellenic Coast Guard via IOM Greece","35.69644577, 23.52386871","Central Mediterranean",,Uncategorized,5
2020.MMP00457,2020.MMP00457,"North America","Thu, 07/16/2020 - 12:00",2020,July,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.04505, -112.70515","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00458,2020.MMP00458,"North America","Thu, 07/16/2020 - 12:00",2020,July,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.851617, -112.45735","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00459,2020.MMP00459,"North America","Thu, 07/16/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.398367, -110.07505","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00460,2020.MMP00460,"North America","Thu, 07/16/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Died in hospital after being found on 6 July in a remote ranch near Laredo, Webb County, Texas, USA","US Border Patrol. El Mañana","27.53345327, -99.33360172","US-Mexico border crossing","https://archive.ph/mt3Gw, https://archive.vn/j50AM","Northern America",5
2020.MMP00461,2020.MMP00461,"Central America","Thu, 07/16/2020 - 12:00",2020,July,1,,1,,,1,,Drowning,"Río Bravo, near Rancho El Porvernir, Ejido Los Corrales, Reynosa, Tamaulipas, Mexico","El Mañana","26.07527782, -98.21852865","US-Mexico border crossing",https://archive.vn/SW2PE,"Central America",1
2020.MMP00462,2020.MMP00462,"North America","Fri, 07/17/2020 - 12:00",2020,July,1,,1,,,1,,Drowning,"Río Bravo, 12 miles north of El Paso, Maverick County, Texas, USA","La Rancherita del Aire","31.77748508, -106.5245246","US-Mexico border crossing",https://archive.vn/SK15P,"Northern America",1
2020.MMP00463,2020.MMP00463,"Eastern Africa","Fri, 07/17/2020 - 12:00",2020,July,2,,2,,,2,,"Harsh environmental conditions / lack of adequate shelter, food, water","Djiboutian desert around Oulma, Obock region, Republic of Djibouti","IOM Djibouti medical team and local authorities","12.1424308, 43.3774165",,,"Eastern Africa",5
2020.MMP00464,2020.MMP00464,"South America","Sat, 07/18/2020 - 12:00",2020,July,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Manuel Diaz Rodriguez Higschool, Municipality of Bolivar, San Antonio del Tachira, Venezuela.","La Opinión","7.8178141, -72.4425819",,https://archive.ph/0avFT,"South America",1
2020.MMP00465,2020.MMP00465,"South America","Sat, 07/18/2020 - 12:00",2020,July,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Manuel Diaz Rodriguez Higschool, Municipality of Bolivar, San Antonio del Tachira, Venezuela.","La Opinión","7.8178141, -72.4425819",,https://archive.ph/0avFT,"South America",1
2020.MMP00466,2020.MMP00466,"Northern Africa","Sat, 07/18/2020 - 12:00",2020,July,,63,63,,20,,1,Drowning,"Left from Tarfaya, Morocco on the night from 18 to 19, July with the Canary Islands as presumed destination, disappeared without a trace","Alarm Phone, Caminando Fronteras, Spanish Refugee Commission","27.98848252, -12.95718415","Western Africa / Atlantic route to the Canary Islands","https://archive.ph/kLsWx, https://archive.vn/IKCqI, https://archive.vn/nqtDx, https://archive.vn/0RBj4",Uncategorized,4
2020.MMP00467,2020.MMP00467,Europe,"Sun, 07/19/2020 - 12:00",2020,July,1,,1,,,1,,"Mixed or unknown","On the shore of the Lake Bileća in Miruše, Bileća Municipality, Bosnia and Herzegovina","Nezavisne, Klix","42.8252156, 18.439474","Western Balkans","https://archive.ph/zPbsx, https://archive.vn/TtvoZ","Southern Europe",3
2020.MMP00453,2020.MMP00453,Mediterranean,"Tue, 07/14/2020 - 12:00",2020,July,1,,1,,,1,,Drowning,"Off the coast of Gergaresh, Libya","IOM Libya","32.8696524, 13.1091682","Central Mediterranean",,Uncategorized,4
2020.MMP00456,2020.MMP00456,Mediterranean,"Wed, 07/15/2020 - 12:00",2020,July,1,,1,72,,,,Drowning,"Off the coast of Mahdia, Tunisia",Réalités,"35.51865522, 11.11026568","Central Mediterranean",https://archive.ph/B83ej,Uncategorized,1
2020.MMP00470,2020.MMP00470,"Central America","Sun, 07/19/2020 - 12:00",2020,July,1,,1,,,1,,Drowning,"Río Bravo in Miguel Alemán, Tamaulipas, Mexico","VMC Agencia Informativa","26.40769168, -99.02469193","US-Mexico border crossing",https://archive.vn/Fm9uo,"Central America",1
2020.MMP00471,2020.MMP00471,"North America","Sun, 07/19/2020 - 12:00",2020,July,2,,2,,,2,,"Harsh environmental conditions / lack of adequate shelter, food, water","Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)","Yuma County Medical Examiner","32.22518, -113.18875","US-Mexico border crossing",,"Northern America",5
2020.MMP00472,2020.MMP00472,"North America","Mon, 07/20/2020 - 12:00",2020,July,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Ave B/Juan Sanchez Blvd, San Luis, Yuma County, Arizona, USA (see GPS coordinates for exact location)","Yuma County Medical Examiner","32.493171, -114.622583","US-Mexico border crossing",,"Northern America",5
